	structured dictionary ; editor ; valid	<material> <method> <method>	0 3 1	this paper presents a specialized <method_1> for a highly <material_0> . the basic goal in building that <method_1> was to provide an adequate tool to help lexicologists produce a <method_2> and coherent dictionary on the basis of a linguistic theory . if we want valuable lexicons and grammars to achieve complex natural language processing , we must provide very powerful tools to help create and ensure the validity of such complex linguistic databases . our most important task in building the <method_1> was to define a set of coherence rules that could be computationally applied to ensure the validity of lexical entries . a customized interface for browsing and editing was also designed and implemented .
	internal and contextual information ; domain specific terms ;  ; features	<otherscientificterm> <otherscientificterm> <otherscientificterm> <otherscientificterm>	2 3 2 ; 2 5 2 ; 2 6 2 ; 1 1 0	existing techniques extract term candidates by looking for <otherscientificterm_0> associated with <otherscientificterm_1> . the algorithms always face the dilemma that fewer <otherscientificterm_3> are not enough to distinguish terms from non-terms whereas more <otherscientificterm_3> lead to more conflicts among selected <otherscientificterm_3> . this paper presents a novel approach for term extraction based on delimiters which are much more stable and domain independent . the proposed approach is not as sensitive to term frequency as that of previous works . this approach has no strict limit or hard rules and thus they can deal with all kinds of terms . it also requires no prior domain knowledge and no additional training to adapt to new domains . consequently , the proposed approach can be applied to different domains easily and it is especially useful for resource-limited domains . evaluations conducted on two different domains for chinese term extraction show significant improvements over existing techniques which verifies its efficiency and domain independent nature . experiments on new term extraction indicate that the proposed approach can also serve as an effective tool for domain lexicon expansion .
	systematic patterns in translation data ; part-of-speech tag sequences ; patterns in machine ; be used	<otherscientificterm> <material> <method> <method>	3 3 2	we describe a method for identifying <otherscientificterm_0> using <material_1> . we incorporate this analysis into a diagnostic tool intended for developers of machine translation systems , and demonstrate how our application can <method_3> by developers to explore <method_2> translation output .
	number of hidden layers ; multilayer neu-ral network ; threshold units ; 	<otherscientificterm> <method> <otherscientificterm> <otherscientificterm>	2 3 0 ; 3 2 3 ; 0 3 1	we study the <otherscientificterm_0> required by a <method_1> with <otherscientificterm_2> to compute a function f from n d to -lcb- o , i -rcb- . in dimension d = 2 , gibson characterized the functions computable with just one hidden layer , under the assumption that there is no `` multiple intersection point '' and that f is only defined on a compact set . we consider the restriction of f to the neighborhood of a multiple intersection point or of infinity , and give necessary and sufficient conditions for it to be locally computable with one hidden layer . we show that adding these conditions to gib-son 's assumptions is not sufficient to ensure global computability with one hidden layer , by exhibiting a new non-local configuration , the `` critical cycle '' , which implies that f is not computable with one hidden layer .
	intrinsic texture properties -lrb- albedo , shading , normal -rrb- of scenes ; unknown illumination conditions ; multiple view acquisition ; 	<task> <otherscientificterm> <task> <otherscientificterm>	3 5 3 ; 3 1 3 ; 1 1 2 ; 2 3 0 ; 3 3 3	this paper presents an approach to estimate the <task_0> from <task_2> under <otherscientificterm_1> . we introduce the concept of intrinsic textures , which are pixel-resolution surface textures representing the intrinsic appearance parameters of a scene . unlike previous video relighting methods , the approach does not assume regions of uniform albedo , which makes it applicable to richly textured scenes . we show that intrinsic image methods can be used to refine an initial , low-frequency shading estimate based on a global lighting reconstruction from an original texture and coarse scene geometry in order to resolve the inherent global ambiguity in shading . the method is applied to relight-ing of free-viewpoint rendering from multiple view video capture . this demonstrates relighting with reproduction of fine surface detail .
	automatic evaluation of machine translation and document summarization ; automatically evaluating answers to definition questions ; machine translation ; document summarization ; automatic evaluation ; 	<task> <task> <task> <task> <task> <material>	2 0 3 ; 5 5 5 ; 4 6 3 ; 4 6 2 ; 5 3 5 ; 5 6 5	following recent developments in the <task_0> , we present a similar approach , implemented in a measure called pourpre , for <task_1> . until now , the only way to assess the correctness of answers to such questions involves manual determination of whether an information nugget appears in a system 's response . the lack of automatic methods for scoring system output is an impediment to progress in the field , which we address with this work . experiments with the trec 2003 and trec 2004 qa tracks indicate that rankings produced by our metric correlate highly with official rankings , and that pourpre outperforms direct application of existing metrics .
	automatic speech recognition technology ; dialog systems ; to the ; tells them	<method> <task> <task> <task>	0 3 1	recent advances in <method_0> have put the goal of naturally sounding <task_1> within reach . however , the improved speech recognition has brought to light a new problem : as <task_1> understand more of what the user <task_3> , they need to be more sophisticated at responding <task_2> user . the issue of system response to users has been extensively studied by the natural language generation community , though rarely in the context of <task_1> . we show how research in generation can be adapted to <task_1> , and how the high cost of hand-crafting knowledge-based generation systems can be overcome by employing machine learning techniques .
	speech-based depression detection ; 	<task> <metric>	1 1 1 ; 1 3 1 ; 1 6 1 ; 1 5 1 ; 1 0 1	speech-based depression detection has gained importance in recent years , but most research has used relatively quiet conditions or examined a single corpus per study . little is thus known about the robustness of speech cues in the wild . this study compares the effect of noise and reverberation on depression prediction using 1 -rrb- standard mel-frequency cepstral coefficients -lrb- mfccs -rrb- , and 2 -rrb- features designed for noise robustness , damped oscillator cepstral coefficients -lrb- doccs -rrb- . data come from the 2014 audiovisual emotion recognition challenge -lrb- avec -rrb- . results using additive noise and reverberation reveal a consistent pattern of findings for multiple evaluation metrics under both matched and mismatched conditions . first and most notably : standard mfcc features suffer dramatically under test/train mismatch for both noise and reverberation ; docc features are far more robust . second , including higher-order cepstral coefficients is generally beneficial . third , artificial neural networks tend to outperform support vector regression . fourth , spontaneous speech appears to offer better robustness than read speech . finally , a cross-corpus -lrb- and cross-language -rrb- experiment reveals better noise and reverberation robustness for doccs than for mfccs . implications and future directions for real-world robust depression detection are discussed .
	document oriented preference sets ; disambiguation of the dependency structure ; 	<method> <task> <method>	2 5 2 ; 2 1 2 ; 0 3 1 ; 2 3 2	this paper proposes <method_0> for the <task_1> of sentences . the dops system extracts preference knowledge from a target document or other documents automatically . sentence ambiguities can be resolved by using domain targeted preference knowledge without using complicated large knowledgebases . implementation and empirical results are described for the the analysis of dependency structures of japanese patent claim sentences .
	multimodal interfaces ; compose inputs ;  ; parsing	<task> <task> <method> <method>	3 3 0 ; 2 0 2 ; 2 3 1 ; 2 3 2	multimodal interfaces require effective <method_3> and understanding of utterances whose content is distributed across multiple input modes . johnston 1998 presents an approach in which strategies for multimodal integration are stated declaratively using a unification-based grammar that is used by a multidimensional chart parser to <task_1> . this approach is highly expressive and supports a broad class of interfaces , but offers only limited potential for mutual compensation among the input modes , is subject to significant concerns in terms of computational complexity , and complicates selection among alternative multimodal interpretations of the input . in this paper , we present an alternative approach in which multimodal <method_3> and understanding are achieved using a weighted finite-state device which takes speech and gesture streams as inputs and outputs their joint interpretation . this approach is significantly more efficient , enables tight-coupling of multimodal understanding with speech recognition , and provides a general probabilistic framework for multimodal ambiguity resolution .
	phonetically-based spoken language understanding system ; mathematical tools ; within a ; summit	<method> <method> <method> <method>	1 3 2 ; 3 2 0	recently , we initiated a project to develop a <method_0> called <method_3> . in contrast to many of the past efforts that make use of heuristic rules whose development requires intense knowledge engineering , our approach attempts to express the speech knowledge <method_2> formal framework using well-defined <method_1> . in our system , features and decision strategies are discovered and trained automatically , using a large body of speech data . this paper describes the system , and documents its current performance .
	relative pose of two calibrated or uncalibrated non-overlapping surveillance cameras ; 	<task> <task>	1 1 1 ; 1 3 1	we present a method for estimating the <task_0> from observing a moving object . we show how to tackle the problem of missing point correspondences heavily required by sfm pipelines and how to go beyond this basic paradigm . we relax the non-linear nature of the problem by accepting two assumptions which surveillance scenarios offer , ie . the presence of a moving object and easily estimable gravity vector . by those assumptions we cast the problem as a quadratic eigenvalue problem offering an elegant way of treating nonlinear monomials and delivering a quasi closed-form solution as a reliable starting point for a further bundle adjustment . we are the first to bring the closed form solution to such a very practical problem arising in video surveillance . results in different camera setups demonstrate the feasibility of the approach .
	embedded computer vision applications ; human action recognition system ; security systems ; intelligent environments ; human-computer interaction	<task> <method> <task> <task> <task>	0 3 2 ; 4 0 3 ; 0 3 3 ; 0 3 4 ; 2 0 4 ; 1 3 0	in this paper , we propose a <method_1> suitable for <task_0> in <task_2> , <task_4> and <task_3> . our system is suitable for embedded computer vision application based on three reasons . firstly , the system was based on a linear support vector machine -lrb- svm -rrb- classifier where classification progress can be implemented easily and quickly in embedded hardware . secondly , we use compacted motion features easily obtained from videos . we address the limitations of the well known motion history image -lrb- mhi -rrb- and propose a new hierarchical motion history histogram -lrb- hmhh -rrb- feature to represent the motion information . hmhh not only provides rich motion information , but also remains computationally inexpensive . finally , we combine mhi and hmhh together and extract a low dimension feature vector to be used in the svm classifiers . experimental results show that our system achieves significant improvement on the recognition performance .
	model of grammatical processing ; uniform processing ; knowledge sources	<method> <method> <material>	2 3 0 ; 2 0 1 ; 1 3 0	in this paper i will argue for a <method_0> that is based on <method_1> and <material_2> . the main feature of this model is to view parsing and generation as two strongly interleaved tasks performed by a single parametrized deduction process . it will be shown that this view supports flexible and efficient natural language processing .
	topic detection and tracking tasks of new event detection ; both systems . ; link detection ; 	<task> <task> <task> <task>	3 0 3 ; 3 6 3 ; 3 4 3 ; 3 2 3 ; 1 2 3 ; 2 3 0 ; 1 0 3 ; 3 3 1 ; 3 3 3	link detection has been regarded as a core technology for the <task_0> . in this paper we formulate story link detection and new event detection as information retrieval task and hypothesize on the impact of precision and recall on <task_1> motivated by these arguments , we introduce a number of new performance enhancing techniques including part of speech tagging , new similarity measures and expanded stop lists . experimental results validate our hypothesis .
	psy-chophysical and machine learning techniques ; visual classification ; 	<method> <task> <otherscientificterm>	2 6 2 ; 2 5 2 ; 2 3 2 ; 2 0 2 ; 2 1 2 ; 0 3 1	we attempt to understand <task_1> in humans using both <method_0> . frontal views of human faces were used for a gender classification task . human subjects classified the faces and their gender judgment , reaction time and confidence rating were recorded . several hyperplane learning algorithms were used on the same classification task using the principal components of the texture and flowfield representation of the faces . the classification performance of the learning algorithms was estimated using the face database with the true gender of the faces as labels , and also with the gender estimated by the subjects . we then correlated the human responses to the distance of the stimuli to the separating hyperplane of the learning algorithms . our results suggest that human classification can be modeled by some hyperplane algorithms in the feature space we used . for classification , the brain needs more processing for stimuli close to that hyperplane than for those further away .
	corpus-based supervised word sense disambiguation system ; linguistic information ; statistical classification ;  ; dutch	<method> <otherscientificterm> <method> <method> <material>	3 5 3 ; 1 4 0 ; 3 6 3 ; 1 0 2 ; 3 1 3 ; 2 4 0 ; 0 3 4 ; 3 3 3	in this paper , we present a <method_0> for <material_4> which combines <method_2> -lrb- <method_2> -rrb- with <otherscientificterm_1> . instead of building individual classifiers per ambiguous wordform , we introduce a lemma-based approach . the advantage of this novel method is that it clusters all inflected forms of an ambiguous word in one classifier , therefore augmenting the training material available to the algorithm . testing the lemma-based model on the <material_4> senseval-2 test data , we achieve a significant increase in accuracy over the wordform model . also , the wsd system based on lemmas is smaller and more robust .
	level of the hierarchy by minimizing ; coarse-to-fine energy minimization strategy ; semantic video segmenta-tion ; 	<task> <method> <task> <otherscientificterm>	3 5 3 ; 3 0 3 ; 3 6 3 ; 3 1 3 ; 3 2 3 ; 1 3 2 ; 3 3 3	we propose an exact , general and efficient <method_1> for <task_2> . our strategy is based on a hierarchical abstraction of the supervoxel graph that allows us to minimize an energy defined at the finest <task_0> a series of simpler energies defined over coarser graphs . the strategy is exact , i.e. , it produces the same solution as minimizing over the finest graph . it is general , i.e. , it can be used to minimize any energy function -lrb- e.g. , unary , pairwise , and higher-order terms -rrb- with any existing energy minimization algorithm -lrb- e.g. , graph cuts and belief propagation -rrb- . it also gives significant speedups in inference for several datasets with varying degrees of spatio-temporal continuity . we also discuss the strengths and weaknesses of our strategy relative to existing hierarchical approaches , and the kinds of image and video data that provide the best speedups .
	multi-strategy and multi-source approach ; natural language processing ; machine learning ; question answering ; ensemble methods ; answering agents ; 	<method> <task> <task> <task> <method> <method> <method>	6 2 6 ; 0 3 3 ; 6 3 6 ; 4 3 1 ; 6 5 6 ; 6 6 6 ; 4 3 2	motivated by the success of <method_4> in <task_2> and other areas of <task_1> , we developed a <method_0> to <task_3> which is based on combining the results from different <method_5> searching for answers in multiple corpora . the <method_5> adopt fundamentally different strategies , one utilizing primarily knowledge-based mechanisms and the other adopting statistical techniques . we present our multi-level answer resolution algorithm that combines results from the <method_5> at the question , passage , and/or answer levels . experiments evaluating the effectiveness of our answer resolution algorithm show a 35.0 % relative improvement over our baseline system in the number of questions correctly answered , and a 32.8 % improvement according to the average precision metric .
	chinese natural language processing ; word identification ;  ; newspapers	<task> <task> <otherscientificterm> <otherscientificterm>	2 0 2 ; 2 4 2 ; 1 2 0 ; 2 2 2	word identification has been an important and active issue in <task_0> . in this paper , a new mechanism , based on the concept of sublanguage , is proposed for identifying unknown words , especially personal names , in chinese <otherscientificterm_3> . the proposed mechanism includes title-driven name recognition , adaptive dynamic word formation , identification of 2-character and 3-character chinese names without title . we will show the experimental results for two corpora and compare them with the results by the nthu 's statistic-based system , the only system that we know has attacked the same problem . the experimental results have shown significant improvements over the wi systems without the name identification capability .
	computer text generation system ; lexical substitutions ; cohesive text ; paul	<method> <otherscientificterm> <material> <method>	0 3 2 ; 1 3 3 ; 3 2 0	this report describes <method_3> , a <method_0> designed to create <material_2> through the use of <otherscientificterm_1> . specifically , this system is designed to deterministically choose between pronominalization , superordinate substitution , and definite noun phrase reiteration . the system identifies a strength of antecedence recovery for each of the <otherscientificterm_1> .
	statistical models of wh-questions ; supervised machine learning ;  ; .	<method> <method> <otherscientificterm> <otherscientificterm>	1 3 0	we describe a set of <method_1> experiments centering on the construction of <method_0> . these models , which are built from shallow linguistic features of questions , are employed to predict target variables which represent a user 's informational goals <otherscientificterm_3> we report on different aspects of the predictive performance of our models , including the influence of various training and testing factors on predictive performance , and examine the relationships among the target variables .
	labeled directed graph ; graph transformations ; linguistic structures ; nlp tasks ;  ; using	<method> <task> <otherscientificterm> <task> <material> <method>	0 3 2 ; 4 3 4 ; 0 3 3 ; 4 3 5 ; 4 2 4	we argue in favor of the the use of <method_0> to represent various types of <otherscientificterm_2> , and illustrate how <method_0> allows one to view <task_3> as <task_1> . we present a general method for learning such transformations from an annotated corpus and describe experiments with two applications of the method : identification of non-local depenencies -lrb- <method_5> penn treebank data -rrb- and semantic role labeling -lrb- <method_5> proposition bank data -rrb- .
	generative probabilistic model of natural language ; linguistic information ;  ; ambiguity	<method> <otherscientificterm> <method> <task>	2 5 2 ; 2 6 2 ; 2 3 2 ; 2 0 2 ; 1 3 3 ; 2 2 2	we describe a <method_0> , which we call <method_0> , that takes advantage of detailed <otherscientificterm_1> to resolve <task_3> . <method_0> incorporates lexical , syntactic , semantic , and structural information from the parse tree into the disambiguation process in a novel way . we use a corpus of bracketed sentences , called a treebank , in combination with decision tree building to tease out the relevant aspects of a parse tree that will determine the correct parse of a sentence . this stands in contrast to the usual approach of further grammar tailoring via the usual linguistic introspection in the hope of generating the correct parse . in head-to-head tests against one of the best existing robust probabilistic parsing models , which we call p-cfg , the <method_0> model significantly outperforms p-cfg , increasing the parsing accuracy rate from 60 % to 75 % , a 37 % reduction in error .
	verb forms ; 	<otherscientificterm> <otherscientificterm>	1 3 1	the <otherscientificterm_0> are often claimed to convey two kinds of information : 1 . whether the event described in a sentence is present , past or future -lrb- = deictic information -rrb- 2 . whether the event described in a sentence is presented as completed , going on , just starting or being finished -lrb- = aspectual information -rrb- . it will be demonstrated in this paper that one has to add a third component to the analysis of verb form meanings , namely whether or not they express habituality . the framework of the analysis is model-theoretic semantics .
	construction of large-scale knowledge sources ; 97.9 % ; word-sense ambiguity ; and one ; machine-readable resources ;  ; resulting	<task> <method> <task> <otherscientificterm> <material> <otherscientificterm> <metric>	6 6 1 ; 4 3 0 ; 5 0 5 ; 5 3 5 ; 4 3 2	this paper addresses the issue of <task_2> in extraction from <material_4> for the <task_0> . we describe two experiments : one which ignored word-sense distinctions , <metric_6> in 6.3 % accuracy for semantic classification of verbs based on -lrb- levin , 1993 -rrb- ; <otherscientificterm_3> which exploited word-sense distinctions , <metric_6> in <method_1> accuracy . these experiments were dual purpose : -lrb- 1 -rrb- to validate the central thesis of the work of -lrb- levin , 1993 -rrb- , i.e. , that verb semantics and syntactic behavior are predictably related ; -lrb- 2 -rrb- to demonstrate that a 15-fold improvement can be achieved in deriving semantic information from syntactic cues if we first divide the syntactic cues into distinct groupings that correlate with different word senses . finally , we show that we can provide effective acquisition techniques for novel word senses using a combination of online sources .
	common text processing modules ; text applications ; tipster architecture ; the tipster	<method> <task> <method> <otherscientificterm>	0 3 1 ; 2 3 1	the <method_2> has been designed to enable a variety of different <task_1> to use a set of <method_0> . since user interfaces work best when customized for particular applications , it is appropriator that no particular user interface styles or conventions are described in the <method_2> specification . however , the computing research laboratory -lrb- crl -rrb- has constructed several tipster applications that use a common set of configurable graphical user interface -lrb- gui -rrb- functions . these guis were constructed using crl 's tipster user interface toolkit -lrb- tuit -rrb- . tuit is a software library that can be used to construct multilingual tipster user interfaces for a set of common user tasks . crl developed tuit to support their work to integrate tipster modules for the 6 and 12 month tipster ii demonstrations as well as their oleada and temple demonstration projects . this paper briefly describes tuit and its capabilities .
	segmentation of high density crowd flows ; detection of flow instabilities ; lagrangian particle dynamics ; 	<task> <task> <method> <otherscientificterm>	3 0 3 ; 2 3 1 ; 3 1 3 ; 0 0 1 ; 2 3 0 ; 3 3 3	this paper proposes a framework in which <method_2> is used for the <task_0> and <task_1> . for this purpose , a flow field generated by a moving crowd is treated as an aperiodic dynamical system . a grid of particles is overlaid on the flow field , and is advected using a numerical integration scheme . the evolution of particles through the flow is tracked using a flow map , whose spatial gradients are subsequently used to setup a cauchy green deformation tensor for quantifying the amount by which the neighboring particles have diverged over the length of the integration . the maximum eigenvalue of the tensor is used to construct a finite time lyapunov exponent -lrb- ftle -rrb- field , which reveals the lagrangian coherent structures -lrb- lcs -rrb- present in the underlying flow . the lcs divide flow into regions of qualitatively different dynamics and are used to locate boundaries of the flow segments in a normalized cuts framework . any change in the number of flow segments over time is regarded as an instability , which is detected by establishing correspondences between flow segments over time . the experiments are conducted on a challenging set of videos taken from google video and a national geographic documentary .
	statistical machine translation ; 	<task> <method>	1 4 1 ; 1 3 1 ; 1 6 1 ; 1 5 1	in this paper we study a set of problems that are of considerable importance to <task_0> but which have not been addressed satisfactorily by the smt research community . over the last decade , a variety of smt algorithms have been built and empirically tested whereas little is known about the computational complexity of some of the fundamental problems of smt . our work aims at providing useful insights into the the computational complexity of those problems . we prove that while ibm models 1-2 are conceptually and computationally simple , computations involving the higher -lrb- and more useful -rrb- models are hard . since it is unlikely that there exists a polynomial time solution for any of these hard problems -lrb- unless p = np and p #p = p -rrb- , our results highlight and justify the need for developing polynomial time approximations for these computations . we also discuss some practical ways of dealing with complexity .
	automatic evaluation measures ; machine translation ; 	<metric> <task> <metric>	2 5 2 ; 2 6 2 ; 0 6 1 ; 2 3 2 ; 2 0 2 ; 2 1 2	most state-of-the-art <metric_0> for <task_1> assign high costs to movements of word blocks . in many cases though such movements still result in correct or almost correct sentences . in this paper , we will present a new evaluation measure which explicitly models block reordering as an edit operation . our measure can be exactly calculated in quadratic time . furthermore , we will show how some <metric_0> can be improved by the introduction of word-dependent substitution costs . the correlation of the new measure with human judgment has been investigated systematically on two different language pairs . the experimental results will show that it significantly outperforms state-of-the-art approaches in sentence-level correlation . results from experiments with word dependent substitution costs will demonstrate an additional increase of correlation between <metric_0> and human judgment .
	forward chaining rule systems ; rete and treat algorithms ; implementation techniques	<task> <method> <method>	1 3 0 ; 1 2 2	the <method_1> are considered the most efficient <method_2> for <task_0> . these algorithms support a language of limited expressive power . assertions are not allowed to contain variables , making universal quantification impossible to express except as a rule . in this paper we show how to support full unification in these algorithms . we also show that : supporting full unification is costly ; full unification is not used frequently ; a combination of compile time and run time checks can determine when full unification is not needed . we present data to show that the cost of supporting full unification can be reduced in proportion to the degree that it is n't employed and that for many practical systems this cost is negligible .
	dialogue patterns ; error correction ; ill-formed input ; 	<otherscientificterm> <task> <material> <task>	3 3 3 ; 2 3 1	a method for <task_1> of <material_2> is described that acquires <otherscientificterm_0> in typical usage and uses these <otherscientificterm_0> to predict new inputs . error correction is done by strongly biasing parsing toward expected meanings unless clear evidence from the input shows the current sentence is not expected . a dialogue acquisition and tracking algorithm is presented along with a description of its implementation in a voice interactive system . a series of tests are described that show the power of the <task_1> methodology when stereotypic dialogue occurs .
	linear fukunaga-koontz transform ; discriminative subspaces building approach ; 	<method> <method> <method>	2 6 2 ; 2 3 2 ; 2 0 2 ; 2 1 2 ; 0 2 1	traditional <method_0> -lsb- 1 -rsb- is a powerful <method_1> . previous work has successfully extended fkt to be able to deal with small-sample-size . in this paper , we extend traditional linear fkt to enable it to work in multi-class problem and also in higher dimensional -lrb- kernel -rrb- subspaces and therefore provide enhanced discrimination ability . we verify the effectiveness of the proposed kernel fukunaga-koontz transform by demonstrating its effectiveness in face recognition applications ; however the proposed non-linear generalization can be applied to any other domain specific problems .
	automatic acquisition of entailment relations ; of entailment ; asymmetric , ; 	<task> <task> <otherscientificterm> <task>	1 3 2 ; 3 3 3 ; 3 1 3	the study addresses the problem of <task_0> between verbs . while this task has much in common with paraphrases acquisition which aims to discover semantic equivalence between verbs , the main challenge <task_1> acquisition is to capture <otherscientificterm_2> or directional , relations . motivated by the intuition that it often underlies the local structure of coherent text , we develop a method that discovers verb entailment using evidence about discourse relations between clauses available in a parsed corpus . in comparison with earlier work , the proposed method covers a much wider range of verb entailment types and learns the mapping between verbs with highly varied argument structures .
	schrödinger distance transform representation ; shape matching problem ; point cloud matching ; shape representation ; point clouds ; 	<method> <task> <task> <method> <otherscientificterm> <otherscientificterm>	5 2 5 ; 5 5 5 ; 3 3 4 ; 5 1 5 ; 5 3 5 ; 0 2 3 ; 1 3 2 ; 5 6 5	in this paper , we cast the problem of <task_2> as a <task_1> by transforming each of the given <otherscientificterm_4> into a <method_3> called the <method_0> . this is achieved by solving a static schrödinger equation instead of the corresponding static hamilton-jacobi equation in this setting . the sdt representation is an analytic expression and following the theoretical physics literature , can be normalized to have unit l2 norm-making it a square-root density , which is identified with a point on a unit hilbert sphere , whose intrinsic geometry is fully known . the fisher-rao metric , a natural metric for the space of densities leads to analytic expressions for the geodesic distance between points on this sphere . in this paper , we use the well known riemannian framework never before used for <task_2> , and present a novel matching algorithm . we pose point set matching under rigid and non-rigid transformations in this framework and solve for the transformations using standard nonlinear optimization techniques . finally , to evaluate the performance of our algorithm-dubbed sdtm-we present several synthetic and real data examples along with extensive comparisons to state-of-the-art techniques . the experiments show that our algorithm outperforms state-of-the-art point set registration algorithms on many quantitative metrics .
	trend survey on japanese natural language processing studies ; japanese natural language processing studies ; natural language processing ; trend survey ; 	<task> <material> <method> <task> <material>	2 3 0 ; 4 3 4	using <method_2> , we carried out a <task_0> that have been done over the last ten years . we determined the changes in the number of papers published for each research organization and on each research area as well as the relationship between research organizations and research areas . this paper is useful for both recognizing trends in japanese nlp and constructing a method of supporting trend surveys using nlp .
	high frequency oscillations ; epileptic brain tissue and activity ;  ; resolution	<otherscientificterm> <otherscientificterm> <task> <otherscientificterm>	2 0 2 ; 2 2 2 ; 2 3 2	high frequency oscillations -lrb- hfos -rrb- are a promising biomarker of <otherscientificterm_1> . hfos additionally serve as a prototypical example of challenges in the analysis of discrete events in high-temporal <otherscientificterm_3> , intracranial eeg data . two primary challenges are 1 -rrb- dimensionality reduction , and 2 -rrb- assessing feasibility of classification . dimensionality reduction assumes that the data lie on a manifold with dimension less than that of the features space . however , previous hfo analysis have assumed a linear manifold , global across time , space -lrb- i.e. recording electrode/channel -rrb- , and individual patients . instead , we assess both a -rrb- whether linear methods are appropriate and b -rrb- the consistency of the manifold across time , space , and patients . we also estimate bounds on the bayes classification error to quantify the distinction between two classes of hfos -lrb- those occurring during seizures and those occurring due to other processes -rrb- . this analysis provides the foundation for future clinical use of hfo features and guides the analysis for other discrete events , such as individual action potentials or multi-unit activity .
	german corpus ; ontology	<method> <otherscientificterm>	1 3 0	in this paper we present <method_0> , a <method_0> for scoring sets of concepts on the basis of an <otherscientificterm_1> . we apply our <method_0> to the task of scoring alternative speech recognition hypotheses -lrb- srh -rrb- in terms of their semantic coherence . we conducted an annotation experiment and showed that human annotators can reliably differentiate between semantically coherent and incoherent speech recognition hypotheses . an evaluation of our <method_0> against the annotated data shows that , it successfully classifies 73.2 % in a <method_0> of 2.284 srhs as either coherent or incoherent -lrb- given a baseline of 54.55 % -rrb- .
	spoken dialogue system '' dialogue navigator for kyoto city '' ; document knowledge base ; dialogue management ; 	<task> <material> <method> <otherscientificterm>	3 0 3 ; 3 6 3 ; 3 1 3 ; 2 3 0 ; 3 3 3 ; 1 3 0	we propose an efficient <method_2> for an <task_0> based on a <material_1> . it is expected that incorporation of appropriate n-best candidates of asr and contextual information will improve the system performance . the system also has several choices in generating responses or confirmations . in this paper , this selection is optimized as minimization of bayes risk based on reward for correct information presentation and penalty for redundant turns . we have evaluated this strategy with our <task_0> , which also has question-answering capability . effectiveness of the proposed framework was confirmed in the success rate of retrieval and the average number of turns for information access .
	reducing language model size ; memory constraints . ;  ; lm	<task> <otherscientificterm> <task> <method>	2 6 2 ; 2 0 2 ; 2 3 2	reducing language model -lrb- <method_3> -rrb- size is a critical issue when applying a <method_3> to realistic applications which have <otherscientificterm_1> in this paper , three measures are studied for the purpose of <method_3> pruning . they are probability , rank , and entropy . we evaluated the performance of the three pruning criteria in a real application of chinese text input in terms of character error rate -lrb- cer -rrb- . we first present an empirical comparison , showing that rank performs the best in most cases . we also show that the high-performance of rank lies in its strong correlation with error rate . we then present a novel method of combining two criteria in model pruning . experimental results show that the combined criterion consistently leads to smaller models than the models pruned using either of the criteria separately , at the same cer .
	respectful words ; annotating scheme ;  ; the ; ranks ; honorifics	<otherscientificterm> <method> <otherscientificterm> <material> <material> <material>	5 2 0 ; 1 3 5 ; 4 3 3 ; 2 3 2	this paper proposes an <method_1> that encodes <material_5> -lrb- <otherscientificterm_0> -rrb- . honorifics are used extensively in japanese , reflecting <material_3> social relationship -lrb- e.g. social <material_4> and age -rrb- of <material_3> referents . this referential information is vital for resolving zero pronouns and improving machine translation outputs . annotating <material_5> is a complex task that involves identifying a predicate with <material_5> , assigning <material_4> to referents of <material_3> predicate , calibrating the <material_4> , and connecting referents with their predicates .
	visually-guided arm reaching movements ; distributed neural networks ; 	<otherscientificterm> <method> <otherscientificterm>	2 1 2 ; 2 0 2 ; 1 3 0 ; 2 3 2	visually-guided arm reaching movements are produced by <method_1> within parietal and frontal regions of the cerebral cortex . experimental data indicate that -lrb- i -rrb- single neurons in these regions are broadly tuned to parameters of movement ; -lrb- 2 -rrb- appropriate commands are elaborated by populations of neurons ; -lrb- 3 -rrb- the coordinated action of neu-rons can be visualized using a neuronal population vector -lrb- npv -rrb- . however , the npv provides only a rough estimate of movement parameters -lrb- direction , velocity -rrb- and may even fail to reflect the parameters of movement when arm posture is changed . we designed a model of the cortical motor command to investigate the relation between the desired direction of the movement , the actual direction of movement and the direction of the npv in motor cortex . the model is a two-layer self-organizing neural network which combines broadly-tuned -lrb- muscular -rrb- proprioceptive and -lrb- cartesian -rrb- visual information to calculate -lrb- angular -rrb- motor commands for the initial part of the movement of a two-link arm . the network was trained by motor babbling in 5 positions . simulations showed that -lrb- 1 -rrb- the network produced appropriate movement direction over a large part of the workspace ; -lrb- 2 -rrb- small deviations of the actual trajectory from the desired trajectory existed at the extremities of the workspace ; -lrb- 3 -rrb- these deviations were accompanied by large deviations of the npv from both trajectories . these results suggest the npv does not give a faithful image of cortical processing during arm reaching movements .
	base classifiers ; ensemble construction ; 	<method> <task> <method>	0 3 1 ; 2 3 2	it is well-known that diversity among <method_0> is crucial for constructing a strong <task_1> . most existing <task_1> methods obtain diverse individual learners through resampling the instances or features . in this paper , we propose an alternative way for <task_1> by resampling pairwise constraints that specify whether a pair of instances belongs to the same class or not . using pairwise constraints for <task_1> is challenging because it remains unknown how to influence the <method_0> with the sampled pairwise constraints . we solve this problem with a two-step process . first , we transform the original instances into a new data representation using projections learnt from pairwise constraints . then , we build the base clas-sifiers with the new data representation . we propose two methods for resampling pairwise constraints following the standard bagging and boosting algorithms , respectively . extensive experiments validate the effectiveness of our method .
